"sbj_id","test_num","blok","typ","error","correct","age","rt","gain","peak_velocity"
"L1",1,3,"a",4,36,1,401.775,0.791625,339.35
"L1",1,4,"a",2,36,1,406.131578947368,0.754289473684211,301.263157894737
"L1",1,5,"p",4,51,1,359.654545454545,0.738672727272727,321.127272727273
"L4",1,1,"p",0,59,0,297.016949152542,0.773033898305085,314.169491525424
"L4",1,2,"a",3,36,0,328.179487179487,0.80725641025641,325.589743589744
"L4",1,3,"a",3,37,0,329.675,0.600975,251.825
"L4",1,4,"a",3,35,0,344.842105263158,0.700868421052632,283.815789473684
"L4",1,5,"p",1,57,0,305.758620689655,0.722241379310345,286.379310344828
"L6",1,1,"p",2,56,1,294.068965517241,0.760655172413793,356.620689655172
"L6",1,2,"a",2,38,1,339.925,0.782625,360.4
"L6",1,3,"a",5,34,1,313.564102564103,0.695153846153846,328.51282051282
"L6",1,4,"a",2,35,1,324.567567567568,0.708297297297297,332.351351351351
"L6",1,5,"p",5,53,1,286.275862068966,0.720327586206897,323.568965517241
"M1",1,1,"p",0,60,0,210.233333333333,0.729983333333333,247.183333333333
"M1",1,2,"a",12,28,0,352.15,0.64715,233.125
"M1",1,3,"a",11,26,0,383.891891891892,0.689945945945946,236.945945945946
"M1",1,4,"a",14,26,0,249.05,0.5981,248.75
"M1",1,5,"p",0,59,0,211.474576271186,0.801881355932203,276.864406779661
"M3",1,1,"p",0,58,1,343.086206896552,0.838448275862069,254.01724137931
"M3",1,2,"a",0,39,1,417.102564102564,0.639512820512821,209.128205128205
"M3",1,3,"a",0,40,1,364.575,0.748,234.875
"M3",1,4,"a",0,40,1,376.95,0.738825,278
"M3",1,5,"p",0,60,1,341.616666666667,0.826583333333333,246.116666666667
"M4",1,1,"p",2,56,1,318.344827586207,0.749189655172414,444.637931034483
"M4",1,2,"a",8,17,1,429.44,0.91708,608.72
"M4",1,3,"a",4,29,1,392.757575757576,0.896181818181818,632.060606060606
"M4",1,4,"a",10,20,1,354.533333333333,0.6311,621.8
"M4",1,5,"p",1,54,1,339.872727272727,0.839890909090909,696.890909090909
"M7",1,1,"p",1,59,1,316.5,0.8592,381.616666666667
"M7",1,2,"a",1,39,1,336.55,0.7563,358.75
"M7",1,3,"a",1,39,1,328.425,0.811625,371.45
"M7",1,4,"a",0,40,1,317.825,0.783675,357.375
"M7",1,5,"p",1,59,1,303.483333333333,0.862933333333333,381.416666666667
"M8",1,1,"p",0,59,0,280.932203389831,0.832152542372881,330.830508474576
"M8",1,2,"a",3,37,0,287,0.775025,389.85
"M8",1,3,"a",2,37,0,272.333333333333,0.837948717948718,327.076923076923
"M8",1,4,"a",4,36,0,258.7,0.75255,450.5
"M8",1,5,"p",0,60,0,218.083333333333,0.862583333333333,387.15
"N0",1,1,"p",3,53,1,347.357142857143,0.77125,242.232142857143
