subject,conditions,inhib_fail_prob,anti_rt,inhib_fail_rt,predicted_pro_rt,predicted_pro_prob,predicted_anti_rt,predicted_anti_prob,age
24,1,0.06444074170821,3.24476172582931,1.58783196491168,1.54479969164437,0.0660164895895142,3.24019081558942,0.933983510410486,0
24,2,0.994169614367921,66.8172906457484,2.66962832804263,2.66510100284354,0.994160577904638,8.65304670976532,0.00583942209536214,0
25,1,0.0295323714356223,4.32128407994516,1.60886029360055,1.49513915549585,0.0314106607961742,4.31894691059143,0.968589339203826,0
25,2,0.969700420476608,38.2138720861221,3.317741926273,3.31147854866755,0.969526542634445,12.7274405492287,0.0304734573655556,0
26,1,0.164824191335275,2.98572027671714,1.70779737998242,1.69613917066415,0.165722984314312,2.94017991781179,0.834277015685688,1
26,2,0.965885558356234,23.1520538735181,2.665877497844,2.66295662931397,0.965551457678339,4.97418891336519,0.0344485423216606,1
27,1,0.0395697827541642,3.25494725620064,2.30699445527181,2.23985424150008,0.0405888033301272,3.24517671181547,0.959411196669873,0
27,2,0.977599588790666,26.9915648054425,2.72207910369976,2.71836352543432,0.977626203466367,3.36861853040212,0.0223737965336331,0
28,1,0.244798426052644,3.64521115444996,1.95025029034478,1.94244712068946,0.245355364339046,3.59366072010261,0.754644635660954,1
28,2,0.60902158799811,4.15279351727157,2.63431930447366,2.6302649143403,0.608826092373813,3.22791976728206,0.391173907626187,1
29,1,0.0718151185149012,3.20322687669763,1.8336119151775,1.80694601965395,0.0726341055622714,3.19611514291047,0.927365894437729,0
29,2,0.978596453483799,29.8566504971939,2.83978864673992,2.8372104108183,0.97857646671309,6.42711185200529,0.0214235332869101,0
30,1,0.0579238774190955,3.94671124706026,2.12847562115246,2.07893569881898,0.0590777301203261,3.94229142413192,0.940922269879674,1
30,2,0.987574624650208,54.3651483197776,3.41168045395453,3.40752143176202,0.98755582051956,9.73505012115367,0.0124441794804403,1
31,1,0.0864745822629119,4.2238011343948,1.54262059484272,1.52272389850233,0.08737621852265,4.21856836554227,0.91262378147735,1
31,2,0.9741127867126,44.4451540031848,3.44166771706261,3.43829221009647,0.973787848945639,18.8755867517578,0.0262121510543612,1
32,1,0.0692242880368506,3.12544768946591,1.58573141872297,1.55969277008051,0.0702227483740444,3.12221622722037,0.929777251625955,0
32,2,0.978108650004232,41.1688015163036,2.97230296128909,2.96908145574429,0.978122304696058,9.13142101384547,0.0218776953039416,0
33,1,0.215573171026327,3.33744266041431,2.18311825144477,2.17157572645576,0.216457903038319,3.24220678973782,0.783542096961681,0
33,2,0.963422054215841,19.6897365840124,2.6854539095224,2.68231636513992,0.963452888430768,2.94400033810605,0.0365471115692322,0
34,1,0.0859912029372516,4.22882326230749,1.77072319634186,1.73254468242372,0.0876061471510746,4.22577028685667,0.912393852848925,1
34,2,0.989123446862557,46.924850471607,3.19293935852251,3.1872761120661,0.989123740029994,2.74229346587192,0.0108762599700057,1
35,1,0.130357312044902,2.79132196435599,1.36501535738838,1.34969367668182,0.131520768145826,2.76842627062214,0.868479231854174,1
35,2,0.921523259722481,12.8954119234195,2.69596259591058,2.69236427194799,0.921177375559784,3.88066215111072,0.0788226244402156,1
36,1,0.0453567824129916,3.68682210644938,1.72607146250566,1.6665383377408,0.0466931586360027,3.68367777169952,0.953306841363997,0
36,2,0.981388840985225,27.4258326250744,2.54618440125512,2.54257536963732,0.981397843386026,2.93542062024058,0.0186021566139737,0
37,1,0.134166353641221,3.70647529264699,2.08149483654467,2.06505433307089,0.135041392463449,3.67217235135502,0.864958607536551,0
37,2,0.945315275879869,18.0698315721221,2.85094429307421,2.84785936434597,0.945294304920275,4.56427323988978,0.0547056950797253,0
38,1,0.123335885813401,3.6439854338246,1.51588622513396,1.49636552750048,0.12472565295803,3.63538398670658,0.87527434704197,0
38,2,0.984941988632465,49.172565216793,3.16465047345521,3.15970026811747,0.984612031506936,7.68083169973259,0.0153879684930642,0
39,1,0.0113519956619544,3.25305463329996,2.88708662969891,1.81117210480803,0.0177624359631628,3.24834001512096,0.982237564036837,0
39,2,0.993015387080062,41.894791857138,3.03221599297528,3.01545040678441,0.993015284630056,5.00977668138579,0.00698471536994403,0
40,1,0.0265119131184459,3.47876154261801,2.79108934996346,2.53627732520561,0.0293326333670194,3.47314199094783,0.970667366632981,1
40,2,0.96908145266905,15.8097832580299,3.00554874343696,2.99803191263088,0.969140728189834,3.42142139099881,0.0308592718101658,1
41,1,0.0231345236570958,3.82120120503999,3.15268615499232,2.57931797578533,0.0282518592041909,3.81158967322771,0.971748140795809,1
41,2,0.982571386242051,30.1053980865597,3.79946091336566,3.78219361503416,0.982611874811132,5.50699096516173,0.017388125188868,1
42,1,0.147591695989867,2.88013706058253,1.60415447642255,1.584569193602,0.149032469836606,2.85559618841515,0.850967530163394,0
42,2,0.985444430649866,35.4764841712168,2.44102543229806,2.43686945331986,0.985454100229286,5.68879842109004,0.0145458997707136,0
43,1,0.0467757842599149,3.34589727826334,1.84770427841555,1.81821598921369,0.0473869104641773,3.3393449185645,0.952613089535823,1
43,2,0.988687274208009,48.4143933915219,2.90621020163041,2.9039584541919,0.988037064545713,6.29707584315632,0.0119629354542866,1
44,1,0.138896381407132,3.21275454803426,1.74149997252233,1.71823434473412,0.140508296324585,3.18415917534304,0.859491703675415,0
44,2,0.629764731921633,3.90089277608503,2.47405053206211,2.46670378833022,0.6304432529568,3.45480250381157,0.3695567470432,0
45,1,0.251523507773959,2.97152807797545,1.42260726001962,1.41483562351454,0.252530129275439,2.90618345145305,0.747469870724561,1
45,2,0.919922746269496,10.5697900507885,2.54993706592715,2.54621362556357,0.920019805871939,2.54839294720614,0.0799801941280613,1
46,1,0.125929408306522,2.85849357181849,1.77716825488208,1.75534528961615,0.127231235905349,2.84605140525441,0.872768764094651,0
46,2,0.990155425658984,43.7825013495677,2.57369570685399,2.569836843687,0.990160097677581,3.58812684901911,0.00983990232241854,0
47,1,0.123679515330127,3.69559694465972,1.79299372349261,1.77140386061727,0.124904464437725,3.68633893311434,0.875095535562275,0
47,2,0.989722459470451,49.955589478063,2.86221132421619,2.85817497441589,0.989725594639959,9.09691927634916,0.0102744053600412,0
48,1,0.090247780757997,3.53296641043331,2.19026458766397,2.14963476350339,0.0917299238362442,3.52260417858145,0.908270076163756,1
48,2,0.972818714677688,22.9715388843668,2.57511785952438,2.570832301146,0.97284774324464,1.95158084924141,0.0271522567553602,1
49,1,0.119855602674094,3.2641948263722,1.89770279144633,1.87655555679868,0.120956345097599,3.24063918475556,0.879043654902401,0
49,2,0.972795261219254,23.106935296055,2.62012833145957,2.61696476978479,0.972441714564547,2.98383289895779,0.0275582854354529,0
50,1,0.234767395598976,3.27743856952218,1.76870166976277,1.75840877561371,0.23573107271284,3.23996091382175,0.76426892728716,1
50,2,0.955826673772877,15.087263763481,2.55521720942708,2.55185197654759,0.955781986923656,2.08207316495803,0.0442180130763437,1
51,1,0.331029910954091,4.32378948777961,2.27789636816841,2.26797369862153,0.331857704711904,4.0867636950757,0.668142295288096,1
51,2,0.869466665816062,10.4856789390907,2.86138246099232,2.85663622695473,0.869396050773709,3.89174646703973,0.130603949226291,1
52,1,0.149249761004322,4.9299622693232,2.13928759584401,2.11770456104969,0.150536223224889,4.8920799805197,0.849463776775111,1
52,2,0.928996412033808,18.6868921115201,3.27552600162474,3.27101900542349,0.928490183867409,5.97988373788598,0.0715098161325912,1
53,1,0.0875627942780928,2.83465120021904,1.46655692560032,1.42873357322643,0.0895988145413702,2.81698773246919,0.91040118545863,1
53,2,0.962850746462002,14.9992519806685,2.34143439878761,2.33594525660679,0.962677192799033,2.15824273073802,0.0373228072009676,1
54,1,0.0797497011827693,3.41982465718843,1.68607193611135,1.64348138420004,0.0814543399627074,3.41254005893201,0.918545660037293,0
54,2,0.981304131865301,38.5573734169291,2.92850075569504,2.92397963762779,0.980868213838046,6.70525243270874,0.0191317861619538,0
55,1,0.0534051723530941,3.7596016230134,1.44659386854121,1.39682630576516,0.0550935129731893,3.7555640556597,0.944906487026811,1
55,2,0.92967540639256,20.8092964762144,3.55807406944496,3.55158809997057,0.9294568435775,7.22746456429502,0.0705431564224997,1
56,1,0.0698795051826494,2.82242317591015,2.48006127187951,2.44384275760812,0.0707191073771071,2.79065127945552,0.929280892622893,0
56,2,0.988460554522599,39.938953607026,2.46071291745928,2.4584759966777,0.988463352714943,4.13851731153325,0.0115366472850573,0
57,1,0.140236218283381,4.11809161952762,2.24470766230846,2.21350498390686,0.141751655669627,4.05605883401265,0.858248344330373,1
57,2,0.915702473113092,17.9015899481601,3.52606107568184,3.51923324091092,0.915611249309178,6.67571314128486,0.0843887506908215,1
58,1,0.0734351957224253,4.18150400912458,2.92205124469406,2.85813886881274,0.0749906392280664,4.15249382573478,0.925009360771934,1
58,2,0.973030344553006,28.8693377789579,3.84525464714241,3.83909441339993,0.9730577709659,5.32432734422714,0.0269422290341,1
59,1,0.0750422169629457,3.45109433696858,2.34489633919336,2.31022761806346,0.0761116621624715,3.42602466740394,0.923888337837529,0
59,2,0.986923517212969,44.4608313670266,3.04633645417161,3.04267959757851,0.986645446259786,5.56005578491979,0.0133545537402143,0
60,1,0.0880482952608768,3.32145577352127,2.46850618224282,2.42120580439487,0.0894577933027368,3.30018992458966,0.910542206697263,1
60,2,0.951246988954415,18.0460840041858,3.03071014235471,3.02580308652564,0.951301287673411,3.49123482919923,0.0486987123265886,1
61,1,0.31767147649036,4.23735059832846,1.39838801627009,1.39176530559933,0.319021805818597,4.23156189287314,0.680978194181403,0
61,2,0.989314061654995,39.720295612388,2.12916514719747,2.12564269927021,0.989315624412482,21.6562389881992,0.0106843755875179,0
62,1,0.00348179704718736,3.8752185479404,3.29413336125929,1.82780858181351,0.00574098221479547,3.87397959870463,0.994259017785204,1
62,2,0.993110780415296,44.1046021090305,3.45410369269408,3.44769028076082,0.99310387674928,3.13269313843242,0.00689612325072041,1
63,1,0.257296627242245,4.53827117747331,2.09963735333376,2.09449908425765,0.257657244708388,4.4108064500274,0.742342755291612,1
63,2,0.96772017040913,27.3529390522633,3.37880979190121,3.37675341770665,0.967093887260538,5.73533684427009,0.0329061127394615,1
64,1,0.0163484439767101,3.29541791351235,3.14053216028177,2.84176655556815,0.0176407823454746,3.2883195450884,0.982359217654525,1
64,2,0.983838945632828,27.582431504243,3.10833495637356,3.10460342351203,0.983846583321358,2.58746462288221,0.016153416678642,1
65,1,0.0712998343407403,2.82406746470611,1.52976358816843,1.51029683914605,0.0720873767653939,2.81685484090449,0.927912623234606,0
65,2,0.989518785596312,44.3108003540456,2.49306719595853,2.49120843062087,0.989023770931126,3.54860028317965,0.0109762290688742,0
66,1,0.429106019473916,5.39201489619276,3.21247207414873,3.20603442758397,0.429245323182848,4.75857908222369,0.570754676817152,1
66,2,0.905723628581143,14.3126141635167,3.47953800615042,3.47635038943609,0.905073473989511,5.17325290036676,0.0949265260104891,1
67,1,0.234783728023273,3.79757868991589,1.68896724893118,1.67946842819142,0.235783464540673,3.77148963076802,0.764216535459328,0
67,2,0.926679924285216,15.3089869184799,2.79705497293667,2.79306049873516,0.926709249369747,4.62674283077148,0.0732907506302531,0
68,1,0.161976441621192,4.82496803071704,2.70382202502254,2.67635745703831,0.163305924474239,4.80455114600736,0.836694075525761,1
68,2,0.928968222526272,22.8380917773419,3.55348235947498,3.54722550659802,0.928871212751896,9.98468325054438,0.0711287872481044,1
69,1,0.1111121616574,3.14181833596463,1.63195712702669,1.60967964769906,0.11238163236807,3.12811058464474,0.88761836763193,0
69,2,0.98914827920939,40.8129214310895,2.52759186788282,2.52400108707782,0.989149364050499,3.66027076733481,0.0108506359495017,0
70,1,0.164831360978698,2.92508863057927,2.40863750884469,2.38269836406216,0.166230682797487,2.84430617884635,0.833769317202513,0
70,2,0.980992317376846,28.3407432344493,2.63505722502263,2.63017829655552,0.980822922589306,2.79214911764588,0.0191770774106938,0
71,1,0.12637236062914,3.71437372965524,2.24977859585282,2.22010325823895,0.127711069403144,3.68806235297919,0.872288930596856,1
71,2,0.970405234944224,31.7668390072015,3.48279871568221,3.47712845280835,0.970208693407106,6.20276238855947,0.0297913065928942,1
72,1,0.0314516606775307,3.39490590366273,2.44196748189457,2.31154258105242,0.0334223376754317,3.3919682233857,0.966577662324568,1
72,2,0.992718391420822,37.943578232644,2.89910206663696,2.89464506275711,0.992716117860818,15.2275311670828,0.0072838821391825,1
73,1,0.0514708381801561,3.44505825466677,1.82487361129232,1.77288988557485,0.0529673051848063,3.44070794575675,0.947032694815194,0
73,2,0.989814795552464,38.3687067701634,2.94526247082157,2.9411837983608,0.989814235452955,5.32981029462313,0.010185764547045,0
74,1,0.114863712549764,3.48115204855402,2.6955832341931,2.68121004825194,0.115142435199008,3.41811428507933,0.884857564800992,1
74,2,0.990121844457614,51.8745765343692,2.649768640738,2.64785560908439,0.988822992355417,4.91629318940437,0.0111770076445828,1
75,1,0.354375123356966,4.10500793111194,1.93132016106675,1.92728763935513,0.354606619906449,4.00025532305562,0.64539338009355,1
75,2,0.93384401018907,13.1462879490387,2.43260889607892,2.43006882172773,0.933534736220822,3.06557906201062,0.0664652637791778,1
76,1,0.073742472881711,3.91030804821612,2.43421858691894,2.38481205046868,0.0750939549924696,3.88864614615667,0.92490604500753,1
76,2,0.969805788512395,25.482321002118,3.13835198758607,3.13360095213523,0.96981271869113,5.27439074315471,0.0301872813088702,1
77,1,0.115930248495884,3.28038490310763,1.58492623321509,1.56821209600615,0.116987080334658,3.26554961343721,0.883012919665342,0
77,2,0.543459085239537,3.68388336020228,2.60240678121705,2.59660011586419,0.544004821924157,3.22544243189732,0.455995178075843,0
78,1,0.273344605763337,4.4880702474278,2.38332303096925,2.3711281200108,0.274291176698786,4.43519546402681,0.725708823301213,1
78,2,0.927315414244424,13.3833794574498,2.8873879569001,2.88270558470483,0.927160566399333,2.49330630496942,0.0728394336006669,1
79,1,0.0956609637029254,3.25092346714124,1.77356508266722,1.76313999056899,0.0961237792051338,3.23187958116035,0.903876220794866,0
79,2,0.932729887930863,17.4682723132354,3.09103638199975,3.08983331930281,0.932189855902399,5.10219106735829,0.0678101440976011,0
80,1,0.102058878120461,4.00378584122488,2.40669367886921,2.36943332840296,0.10358340697617,3.98622722195268,0.89641659302383,1
80,2,0.946432492042479,18.2068046564127,3.20894734222871,3.2032412395871,0.946500954811831,2.88477565940112,0.0534990451881688,1
81,1,0.045128288353284,3.48868246463573,1.51847671417878,1.46905452648572,0.0463395428755749,3.48499604343919,0.953660457124425,0
81,2,0.932505458495386,15.4304509759902,3.07531559161633,3.07122022277928,0.932389163252036,3.58131091261709,0.0676108367479636,0
82,1,0.131582807001833,2.88480089063836,1.50262755418543,1.48633496209798,0.132773271314014,2.87104645413458,0.867226728685985,0
82,2,0.983699352771887,29.366773831461,2.37113890144981,2.36787070462276,0.983698583612393,2.99935923283312,0.0163014163876068,0
83,1,0.023138317386527,3.0037444154001,2.90315984172498,2.64121881410692,0.025412133100844,2.99107755941611,0.974587866899156,0
83,2,0.995275732575327,57.5758879032481,2.48853208853826,2.4830542607059,0.995261193815918,2.15431004762386,0.00473880618408182,0
84,1,0.0325686147455988,2.90318843491441,2.38166050472813,2.27307082107595,0.033957101166667,2.89320705568235,0.966042898833333,0
84,2,0.974543598635982,23.9666668772781,2.95547694430572,2.95111599173685,0.974570562589257,2.3627028157055,0.0254294374107428,0
85,1,0.129865237877972,3.99623333541445,2.45534798404681,2.35795581865678,0.13513126999874,3.97345968446215,0.86486873000126,0
85,2,0.983633980145284,36.0723956088538,3.0536277626246,3.03742234129012,0.983670277121533,13.0531406203992,0.0163297228784668,0
86,1,0.379054811322316,3.74527799024688,1.92282206591538,1.91693815207358,0.379528744919873,3.59036841321788,0.620471255080127,1
86,2,0.905013358709014,12.9889235443787,2.7238384622746,2.72035538326399,0.904561406287925,4.78165273954332,0.0954385937120742,1
87,1,0.195482078558478,3.61477928625172,2.3217901075219,2.30983525945185,0.196178309030748,3.55101407571576,0.803821690969252,1
87,2,0.956845593231793,27.8117815875914,3.55887514114896,3.55555394279747,0.956327335514794,8.3876646807677,0.0436726644852062,1
88,1,0.101057932858651,3.72377195571698,2.22415821116634,2.17780237919688,0.103131290074656,3.71518367264711,0.896868709925344,0
88,2,0.989438352977291,40.9929781894752,2.79354393238,2.78784500398081,0.989444278998458,10.7904116427117,0.0105557210015419,0
89,1,0.0044068084054643,3.04265743961155,2.61850914435331,1.89778241302888,0.00562437946250188,3.04182087286707,0.994375620537498,1
89,2,0.992975676136335,42.4276046368894,2.97031978798686,2.96713013071305,0.99297361963656,2.66745414791604,0.00702638036343934,1
90,1,0.0428716671824883,3.25073161874766,2.53545532046185,2.48358108138933,0.0434418380847532,3.22641769339328,0.956558161915247,0
90,2,0.986645427095841,33.5340327238819,2.79674482133267,2.79502390658366,0.98639313884748,3.27751468450975,0.0136068611525199,0
91,1,0.00698379405321696,3.49158055641152,2.34038945648969,1.80015439475997,0.00811616550098007,3.48771194715269,0.99188383449902,0
91,2,0.991462878033019,44.3077724703146,2.61932449795051,2.61626454736086,0.990945202041429,3.12953901348417,0.00905479795857072,0
92,1,0.0809193141906852,3.44012068605405,2.02125202976922,1.97710670405895,0.082433125488743,3.41540246409949,0.917566874511257,0
92,2,0.917829686303408,14.6946645166238,3.1445893488867,3.13894289440227,0.91795368097717,3.85329405858203,0.0820463190228301,0
93,1,0.0553091970223986,4.29674772929317,2.50185640494651,2.4391795533816,0.0564770234768482,4.28349744872773,0.943522976523152,0
93,2,0.989979478242674,65.3564827383033,3.34715423688003,3.3429703405684,0.989982562496364,10.6404061065115,0.0100174375036358,0
94,1,0.0369427642053582,3.32011903754182,1.43273151777013,1.3823340093444,0.0381835763166555,3.31502986222901,0.961816423683345,0
94,2,0.979692252731338,36.0485094318842,3.17734939302525,3.17327156260784,0.978923477669723,3.64564308962738,0.0210765223302774,0
95,1,0.0711702435181042,2.71097741825751,1.63466206000059,1.62039065955827,0.071642708475364,2.701370810431,0.928357291524636,0
95,2,0.97348749663398,17.6405099312103,2.38676193560808,2.38538477884261,0.972392496400404,2.06282176093094,0.0276075035995956,0
96,1,0.115871041374105,3.70573037619738,2.70541962963086,2.64892409441943,0.117863716504215,3.64953703659091,0.882136283495785,0
96,2,0.9639279241003,26.8898258585624,3.13028186537884,3.12313549670894,0.963990951660717,5.82220896535804,0.0360090483392826,0
97,1,0.239054406455922,4.1828829149885,1.70506774350588,1.69285574472179,0.240333255082258,4.12975835449382,0.759666744917742,1
97,2,0.913966190166713,14.014209648733,2.80632208354568,2.80150912197979,0.913981956929647,4.78306762278627,0.086018043070353,1
98,1,0.083202302688291,3.2107405318865,1.36765478125105,1.34478817328673,0.0844877307729055,3.20615132224868,0.915512269227094,0
98,2,0.97012043611051,25.0537444758472,2.91336181490731,2.90916028862639,0.970151590785519,3.91771914993697,0.0298484092144811,0
99,1,0.205201378485873,4.69316057934685,1.9854485399117,1.97425948347165,0.205983721815086,4.65663180793381,0.794016278184914,0
99,2,0.970459532902617,30.614181835133,3.04988435661905,3.04715485794897,0.969738607647074,8.61903414992706,0.0302613923529262,0
100,1,0.294971175345792,3.41275543727284,1.82048499640875,1.81481874353242,0.295387372359672,3.29021741175146,0.704612627640328,1
100,2,0.824936498293834,6.75472566504763,2.19366299277129,2.19094193068803,0.824587517231789,2.73499625527277,0.175412482768211,1
101,1,0.0047759807105467,3.52264885267368,3.51118748742332,2.51952819935804,0.00603224417749281,3.51940472136774,0.993967755822507,0
101,2,0.993968236137152,27.8328538694598,2.89827895726807,2.89545391683553,0.993963489672952,3.75226652885383,0.00603651032704784,0
102,1,0.0893286981369669,3.29981640058245,1.95790299557748,1.92208080272557,0.0908082998880699,3.28986232749297,0.90919170011193,1
102,2,0.967775389364968,22.3936600271814,2.85886226062704,2.85409849231194,0.967806773658359,2.67334980216872,0.0321932263416405,1
103,1,0.0442128866076463,2.83331868566247,2.46593307150299,2.34569754112009,0.0458436824298256,2.81861784720977,0.954156317570174,0
103,2,0.983185024680102,28.4466769701701,2.5495973584536,2.54497295257826,0.982831873626215,1.90850596377168,0.0171681263737851,0
104,1,0.0343539814616422,4.04773899668738,3.31077889839962,3.13677057257257,0.0361027668954058,4.03552022417015,0.963897233104594,0
104,2,0.992300736288079,45.1922552221429,3.21920173976557,3.2141248617181,0.992297186528646,5.83576045185245,0.00770281347135383,0
105,1,0.0995895153150978,4.26851893196204,2.97633720873695,2.93845620658358,0.100731282680933,4.22734218445305,0.899268717319067,1
105,2,0.983258591335701,38.5606384560915,3.31132028315989,3.30693960260891,0.98295301749102,4.88539697465276,0.0170469825089805,1
106,1,0.196340528873463,3.66859116623902,2.00112277062004,1.99228031883985,0.196806529466404,3.59548077624049,0.803193470533596,0
106,2,0.950224680966722,19.9843399373342,2.65262593889001,2.64930973784504,0.94930667570352,7.16922406411007,0.0506933242964797,0
107,1,0.0738506279840289,3.17766964714372,2.36680602477456,2.30668647430099,0.0755363313570458,3.15705303232839,0.924463668642954,1
107,2,0.959961447262374,19.3571097313005,2.88525047339326,2.87973266709942,0.959903661811498,2.82076362900179,0.0400963381885018,1
108,1,0.0769193474653483,3.12258492651364,2.1167337478892,2.06969688458624,0.0785526879356144,3.11086206075953,0.921447312064386,0
108,2,0.994236824704526,47.8001440687696,2.58860170235991,2.58433242444479,0.994228954165014,2.05569900928909,0.00577104583498566,0
109,1,0.0903555339813925,4.21265887261209,2.74631920160371,2.66362777699411,0.0935383793934844,4.195766525941,0.906461620606516,1
109,2,0.983292700323599,51.8185377545222,3.42850696831924,3.41884705773679,0.983317870673027,29.1707201200658,0.0166821293269728,1
110,1,0.248832454812857,4.16376910300971,2.91651147096222,2.89468346540496,0.250160585578734,3.99390184249935,0.749839414421266,0
110,2,0.978063178037933,28.1294728072287,2.85933548989141,2.85423621865671,0.978082859683075,2.46905578952607,0.0219171403169255,0
